CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C00171,Peter,Quinn,peterquinn@outlook.com,"520 Jason Trail, Lagos",Lagos,931065,4/1/2025,5/11/2025 12:22,Silver,8/12/1985,7043362882
C00172,Richard,Ellis,richardellis@aol.com,8140 Hill Coves Apt. 867,Abuja,994166,1/9/2025,,VIP,3/27/2007,8093730569
C00173,Sandra,Wells,sandrawells@iwantthis.com.ng,32637 Cole Landing,Port Harcourt,750294,10/22/2024,,Gold,9/11/2001,
C00174,Ronald,Rowland,ronald.rowland@gmail.com,45980 Karen Terrace,Port Harcourt,861072,10/8/2024,5/5/2025 8:48, Gold ,11/16/1996,8032719626
C00175,Rebecca,Howard,rhoward@gmail.com,"1471 Ann Prairie, Rivers",Port Harcourt,933842,4/14/2024,5/23/2024 23:39, standard,1/1/1900,9048863814
C00176,Anna,Ballard,,59631 Brad Valley Apt. 515,Kano,309080,10/16/2023,2/18/2024 22:52,New,3/5/2000,8007767727
C00177,Sarah,Medina,sarah.medina@yahoo.com,3444 Lee Passage,Port Harcourt,427157,3/28/2024,8/27/2024 8:22,VIP,9/20/1979,8212941040
C00178,Jeff,Taylor,jeff.taylor@yahoo.com,961 Destiny Brooks Apt. 826,Kano,633299,1/20/2024,2/25/2025 16:22,standard,6/18/1987,
C00179,Tammy,Lewis,tammy.lewis@yahoo.com,84249 Shawn Fork Apt. 256,Port Harcourt,670262,11/11/2024,11/13/2024 22:30,New,,
C00180,Brendan,Tucker,brendan_tucker@aol.com,"98144 Heather Shores Apt. 458, Rivers",Port Harcourt,527486,9/23/2024,2/16/2025 1:58,Silver,3/14/1936,7085661712
C00181,Debbie,Solis,debbie_solis@workmail.com,"76521 Smith Branch, Lagos",Lagos,872767,10/19/2023,11/15/2024 19:37,Platinum,9/26/1972,8038135820
C00182,Steven,Sullivan,steven_sullivan@hotmail.com,4222 Johnson Radial Apt. 279,Calabar,749294,2/14/2025,5/8/2025 7:19,Standard,1/1/1996,7016213812
C00183,Jessica,Flowers,flowers.j@beta.ng," 5843 Wiley Square, Rivers ",Port Harcourt,258302,5/24/2024,9/14/2024 0:35,VIP,12/23/1997,9025044170
C00184,Theresa,Gray,theresa.gray@hotmail.com,"992 Dennis Throughway, Edo",Benin City,242555,12/22/2023,1/26/2024 7:29,New,9/5/1967,
C00185,Laura,Wilkinson,lwilkinson@yahoo.com,"4064 Elizabeth Throughway, Enugu",Enugu,412855,12/17/2023,1/19/2025 4:29,Bronze,12/11/1964,8148906705
C00186,William,Nelson,william.nelson@aol.com,674 Johnson Centers Suite 471,Port Harcourt,671291,2/6/2024,,standard,1/31/1958,8149829922
C00187,Sarah,Garcia,sarah_garcia@outlook.com,"797 Michelle Cliffs Suite 118, Rivers",Port Harcourt,749132,2/17/2025,3/8/2025 19:40,standard,10/25/1994,8170623612
C00188,Nicholas,Murphy,nmurphy@gmail.com,60293 Kathleen Radial Apt. 983,Port Harcourt,302368,2/21/2024,4/14/2025 18:39,VIP,10/1/1987,8203378076
C00189,Joshua,Arnold,joshua.arnold@hotmail.com,38204 Tonya Ramp,Port Harcourt,118793,12/8/2023,3/13/2024 13:48,standard,12/29/1962,8057091395
C00190,Deborah,Williams,deborah_williams@aol.com,"939 Mason Estates, FCT",Abuja,641277,2/25/2025,4/27/2025 18:21,Platinum,4/5/1937,7013971547
C00191,James,Rodriguez,james.rodriguez@aol.com,"56820 Johnson Ramp Apt. 204, Kano",Kano,878502,3/14/2024,4/2/2025 13:32,Standard,6/25/1995,8033599300
C00192,Nathan,Stephenson,nathan.stephenson@hotmail.com,"4840 Thompson Freeway, Rivers_v2",Port Harcourt,603565,10/21/2024,4/26/2025 12:17,STANDARD,1/11/1945,8223595680
C00193,Carolyn,Beltran,cbeltran@techie.com,"567 Gillespie Grove, Rivers",Port Harcourt,247729,11/15/2023,3/29/2024 9:29,VIP,5/13/1977,
C00194,Jasmine,Schwartz,jschwartz@outlook.com,"204 Bowman Divide, Rivers",Port Harcourt,423255,5/28/2024,,Silver,6/23/1956,8230259712
C00195,Grant,Wagner,grant_wagner@gmail.com,"9463 Willie Mills, Rivers",Port Harcourt,553702,11/9/2024,11/20/2024 6:43,Gold,1/29/1951,8248563796
C00196,Tanya,Smith,tanya.smith@hotmail.com,7353 Brown Mill,Port Harcourt,335897,9/5/2024,,VIP,1/1/1900,7026518776
C00197,Christina,Jones,christina.jones@yahoo.com,17059 Johnson Well,Lagos,196244,4/15/2024,5/16/2024 18:15,standard,11/8/1949,8067151955
C00198,Rachel,Russell,rrussell@iwantthis.com.ng,297 Duncan Loop,Lagos,,1/2/2024,,Standard,4/2/1999,758.250.4313
C00199,Elizabeth,Rogers,rogers.e@gmail.com,248 Ruiz Cape Suite 195 ,Abuja,584318,11/19/2023,1/5/2024 14:45,Silver,12/24/1982,8007538517
C00200,David,Phillips,dphillips@outlook.com,6849 Collins Tunnel Apt. 519,Port Harcourt,770149,9/13/2024,3/14/2025 4:59,standard,2/8/1953,8107859447
C00201,Adam,Hall,adamhall@outlook.com,79375 Young Rest,Enugu,973108,7/28/2024,,Platinum,8/31/2000,
C00202,Valerie,Smith,smith.v@mail.com,856 Erika Mall,Port Harcourt,342801,5/22/2024,,Bronze,2/21/1937,9179289862
C00203,Tyler,Colon,colon.t@yahoo.com,656 Dodson Mount,Lagos,413807,2/22/2025,5/7/2025 7:31,Platinum,5/23/1936,9101310862
C00204,John,Holmes,john.holmes@iwantthis.com.ng,04141 Dana Mills,Port Harcourt,518722,1/3/2024,,Bronze,3/20/1966,9148735655
C00205,Michael,Griffith,michael.griffith@gmail.com,459 Wright Square,Port Harcourt,,2/21/2025,,Bronze,2/17/1947,9029000680
C00206,Kristen,Osborne,osborne.k@mail.ng,3935 John Cape,Benin City,230400,4/24/2024,9/24/2024 18:23,VIP,12/28/1967,
C00207,Calvin,Smith,calvin_smith@hotmail.com,737 Harris Plaza,Abuja,797172,1/29/2024,5/23/2024 22:29,standard,6/1/1976,7035869605
C00208,Maria,Malone,mmalone@hotmail.com,495 Benson Square,Lagos,515918,7/24/2024,2/28/2025 15:37,standard,1/16/1965,7090820708
C00209,Edwin,Mueller,edwin_mueller@aol.com,436 Janet Highway Suite 782,Port Harcourt,,5/10/2024,,Platinum,2/3/1989,8203008062
C00210,Kimberly,Johnson,kimberly.johnson@beta.ng,"0103 Miller Mills Apt. 451, FCT",Abuja,254599,2/19/2025,,VIP,6/25/1939,9199525736
C00211,Gary,Marshall,gary.marshall@beta.ng,"7782 Warner Stream Apt. 874, FCT",Abuja,239737,10/9/2024,1/8/2025 11:16,Gold,2/13/1937,8082677218
C00212,Pamela,Chan,pamela_chan@hotmail.com,3620 Wood Greens Apt. 110,Port Harcourt,444764,1/26/2024,10/7/2024 4:27,standard,5/10/2000,8052746939
C00213,Martin,Rush,martin_rush@iwantthis.com.ng,41473 Alvarado Track Apt. 503,Aba,,8/15/2024,5/12/2025 14:20,New,10/22/1939,7082069515
C00214,Michelle,Johnson,michelle.johnson@mail.com,825 Lauren Inlet,Port Harcourt,192949,4/6/2025,,Gold,1/18/1937,7017960368
C00215,Jennifer,Sweeney,jennifer.sweeney@mail.com,134 Bradley Village,Benin City,540869,9/18/2023,10/7/2023 19:01,Platinum,8/31/1955,9070716725
C00216,Anthony,Arias,aarias@iwantthis.com.ng,28132 Melissa Ridges Apt. 878,Port Harcourt,616053,10/4/2023,11/7/2024 20:07,Silver,11/8/1991,8018076565
C00217,Jesus,Ward,jward@workmail.com,6266 Deanna Tunnel,Port Harcourt,584056,3/15/2025,5/16/2025 7:16,Bronze,1/1/1900,7051592017
C00218,Linda,Jimenez,lindajimenez@mail.com,244 Gonzalez Green Apt. 898,Lagos,267691,5/9/2025,,Bronze,3/15/1963,8193268891
C00219,Tonya,Harris,tonyaharris@hotmail.com,73495 Courtney Brooks,Port Harcourt,172359,12/8/2023,8/21/2024 21:28,Standard,7/27/1964,9033519817
C00220,Tim,Sanders,tim.sanders@aol.com,22188 Bailey Canyon Apt. 016,Port Harcourt,462159,5/12/2025,5/20/2025 3:25,standard,1/1/1900,8051245250
C00221,Brian,Cox,briancox@mail.ng,908 Crystal Row,Port Harcourt,243192,4/27/2024,3/28/2025 9:27,VIP,3/14/1970,7072760226
C00222,Jenny,Gilbert,gilbert.j@yahoo.com,78233 Gardner Pike Suite 809,Port Harcourt,,9/22/2024,2/14/2025 19:49,Platinum,7/5/1946,808-256-9694x19809
C00223,Brittany,Reid,brittany.reid@outlook.com,265 Peter Motorway,Abuja,382802,10/7/2024,11/4/2024 13:18,Silver,9/28/1966,8126419838
C00224,Robert,Reed,robert.reed@yahoo.com,"65417 Sandra Trace Apt. 264, Rivers",Port Harcourt,176651,4/24/2025,,Platinum,11/28/1973,7159999825
C00225,Kurt,Porter,kurt_porter@iwantthis.com.ng,97968 Howard Turnpike Suite 407,Port Harcourt,,12/26/2024,4/15/2025 5:08,Platinum,,9041736144
C00226,Zachary,Estrada,zestrada@yahoo.com,95988 Lara Roads,Lagos,569705,12/7/2023,,Platinum,7/5/1964,7165304053
C00227,Briana,Nash,bnash@yahoo.com,"44833 Eric Flat Suite 356, Lagos",Lagos,817603,2/26/2024,9/10/2024 16:47,,5/30/1972,8257658180
C00228,Julian,Baker,julian.baker@yahoo.com,77638 Carla Manors,Lagos,101908,10/1/2023,,Silver,7/6/1993,-8302
C00229,Zachary,Chavez,zachary_chavez@mail.com,60175 Holmes Gardens,Lagos,854046,7/10/2024,,Silver,9/9/1964,8118480318
C00230,Sabrina,Smith,sabrina_smith@gmail.com,19469 Clay Cove,Kano,802554,9/2/2023,8/2/2024 12:18,,1/7/1997,7058529853
C00231,Leslie,Robbins,leslie.robbins@outlook.com,0904 Tamara Field,Port Harcourt,,12/1/2024,12/6/2024 22:57,Gold,12/5/1966,9129565407
C00232,Kyle,Jenkins,jenkins.k@yahoo.com,"82998 Kenneth Mountain Suite 712, Lagos",Lagos,463773,10/2/2023,4/24/2024 7:31,VIP,4/29/1964,9165947183
C00233,Steven,Hicks,hicks.s@mail.com,05471 Martinez Oval,Lagos,288594,9/8/2024,10/16/2024 9:46,Gold,4/4/1940,9177905973
C00234,Leslie,Baker,lbaker@yahoo.com,5325 Burns Turnpike Apt. 137,Enugu,,3/26/2024,5/16/2024 10:01,Platinum,3/18/1994,9152292176
C00235,Kimberly,Stewart,kimberly.stewart@yahoo.com,"8420 Ewing Trail Apt. 705, Rivers",Port Harcourt,829342,6/5/2024,,Silver,11/11/1986,8204952213
C00236,Jessica,Pham,jpham@gmail.com,63631 Ramirez Haven Apt. 687,Abuja,775506,9/30/2023,11/9/2024 18:52,Standard,1/1/1900,9146064421
C00237,Antonio,Holmes,holmes.a@aol.com,307 Michele Turnpike Suite 412,Port Harcourt,713462,3/4/2025,4/4/2025 6:02,Standard,12/14/1962,9186253618
C00238,Theodore,Moore,,31518 Mann Lake Apt. 121,Ibadan,606754,2/15/2025,4/12/2025 4:44,New,4/25/1988,8166907197
C00239,Stephen,Smith,stephen_smith@outlook.com,"23668 Bentley Pike, Rivers",Port Harcourt,410623,1/6/2024,5/31/2024 21:27,Bronze,9/12/1956,498.970.2828x3131
C00240,Dale,Taylor,daletaylor@mail.ng,8209 Christopher Prairie,Lagos,206038,2/13/2025,,Standard,12/2/1955,8216415451
C00241,Sierra,Fitzgerald,sierra.fitzgerald@mail.com,7120 Haney Parkways Apt. 011,Port Harcourt,571902,11/5/2023,11/5/2024 2:12,Silver,12/6/1987,
C00242,Miguel,Powell,mpowell@gmail.com,7494 Rogers Lane,Lagos,379403,11/11/2024,1/15/2025 1:52,Gold,9/27/1935,7006928558
C00243,Maria,Saunders,maria.saunders@hotmail.com,421 Bennett Forge,Port Harcourt,982361,10/28/2023,1/30/2025 2:17,,1/26/2001,001-413-315-0178x67805
C00244,Heather,Medina,heather_medina@outlook.com,047 Wu Garden,Port Harcourt,357619,11/13/2023,12/24/2024 21:21,,7/22/1973,9085987733
C00245,Kathleen,Sims,sims.k@gmail.com,388 Kyle Passage,Kano,299485,2/26/2025,3/29/2025 11:49,standard,6/26/1999,7003663580
C00246,Larry,Guzman,larry_guzman@gmail.com,40492 Lynn Rapids,Port Harcourt,392682,4/14/2025,5/19/2025 23:38,New,1/1/1900,
C00247,Joseph,Smith,,873 Christopher Rapid,Abuja,651211,4/2/2024,,Platinum,1/13/1965,7025043092
C00248,Jill,Taylor,jtaylor@aol.com,"053 Brady Port Suite 192, Rivers_v2",Port Harcourt,446324,6/5/2024,7/24/2024 12:39,Gold,6/10/1950,9151458758
C00249,Kayla,Hawkins,kayla_hawkins@yahoo.com,48615 Copeland Lock,Kano,294857,10/20/2024,10/31/2024 2:01,Bronze,7/8/1972,8275306583
C00250,Cynthia,Turner,cynthia.turner@outlook.com,8765 Phillips Extension,Port Harcourt,983767,12/29/2023,6/7/2024 6:49,VIP,5/28/2000,8170704968
C00251,Larry,Noble,lnoble@outlook.com,033 Paul Turnpike,Port Harcourt,422136,4/11/2024,4/18/2025 3:44,Platinum,,8263124106
C00252,Lisa,Long,lisa.long@yahoo.com,722 Gilbert Crest Suite 996,Lagos,139421,1/8/2025,1/20/2025 1:40,standard,11/25/1957,8206951479
C00253,Jessica,Bird,jbird@mail.com,20765 Anthony Centers Suite 315,Port Harcourt,795459,1/24/2025,2/25/2025 1:23,,3/4/1977,8032609436
C00254,Tyler,Bryant,tbryant@gmail.com,"415 Scott Ranch, FCT",Abuja,262101,3/29/2024,5/30/2024 8:48,Standard,,8204439711
C00255,David,Chambers,david.chambers@yahoo.com,1260 Deanna Highway,Port Harcourt,969378,2/22/2024,11/14/2024 20:13,standard,4/24/1953,
C00256,Mark,Carson,mark.carson@workmail.com,"21278 Meyer Fork Suite 761, Rivers",Port Harcourt,210247,10/30/2024,,Standard,11/23/1943,8034963362
C00257,Sara,Wilkinson,sara.wilkinson@hotmail.com,599 Graham Extension Suite 423,Port Harcourt,994799,2/26/2025,,New,10/29/1955,7090333999
C00258,Maurice,Patterson,maurice.patterson@mail.com,6543 Roberto Drive Apt. 305,Abuja,139855,5/6/2025,5/19/2025 4:01,Platinum,10/30/1987,8286683201
C00259,Sandra,Jones,sjones@aol.com,"254 Justin Ways, Lagos",Lagos,414834,6/15/2024,,Standard,,7121770185
C00260,Charles,Stephenson,stephenson.c@outlook.com,77115 Jenkins Ridges Apt. 483,Kano,204326,3/11/2024,3/3/2025 17:50,VIP,1/1/1900,7132307976
C00261,Jessica,Juarez,jessicajuarez@mail.com,1878 Jack Cove Apt. 454,Calabar,116507,4/17/2025,5/16/2025 8:53,Standard,6/26/2003,7145765016
C00262,Yolanda,Calderon,ycalderon@yahoo.com,"94894 Gilmore Trail Apt. 824, Rivers",Port Harcourt,845970,5/4/2024,3/5/2025 5:24,,11/12/1945,7063133071
C00263,James,Cruz,james.cruz@aol.com,446 Brown Plaza,Lagos,486218,11/3/2024,12/10/2024 10:30,standard,6/10/1984,7061064671
C00264,Paula,Butler,paula_butler@mail.com,4227 Jonathan Valleys Apt. 308,Abuja,704881,12/17/2024,4/19/2025 1:36,VIP,8/1/1971,
C00265,Katherine,Abbott,katherine_abbott@mail.com,"384 Valerie Dam Suite 531, Rivers",Port Harcourt,509028,2/23/2025,4/29/2025 13:32,VIP,11/20/2002,9112694016
C00266,Lorraine,Kramer,lorraine.kramer@yahoo.com,30422 Manuel Landing,Port Harcourt,189600,9/23/2024,,New,8/21/1975,8084041132
C00267,Eric,Crane,eric_crane@hotmail.com,"351 Ronald Summit, Rivers",Port Harcourt,829559,11/22/2023,5/1/2024 0:10,,8/16/1988,7191736586
C00268,Daniel,Velez,,27326 Huber Springs,Lagos,260202,9/17/2023,9/1/2024 15:55,Standard,1/1/1900,9050646798
C00269,Joshua,Hoffman,joshua.hoffman@yahoo.com,"06272 Smith Pines, Rivers",Port Harcourt,427568,3/30/2025,,VIP,7/11/1971,8064728383
C00270,Melissa,Gonzalez,gonzalez.m@gmail.com,360 Nielsen Bridge Apt. 012,Lagos,680356,9/7/2023,3/24/2024 9:49,Platinum,12/5/1940,8059250780
C00271,Stephanie,Taylor,stephanie.taylor@mail.ng,9866 Kevin Extension Apt. 032,Port Harcourt,568008,7/7/2024,4/8/2025 15:48,New,1/1/1900,
C00272,Mary,Wells,mwells@hotmail.com,543 Michele Course Apt. 029,Kaduna,565416,3/3/2025,5/11/2025 13:03,standard,3/4/1992,7149490998
C00273,Randy,Thompson,rthompson@outlook.com,"923 Newman Garden, Lagos",Lagos,580001,1/6/2024,4/8/2025 0:02,VIP,2/24/1986,7001413346
C00274,Edward,Schroeder,edward.schroeder@mail.com,72321 Susan Mountain Suite 708,Lagos,899472,8/23/2024,9/5/2024 8:38,Bronze,,7118450986
C00275,Anthony,Schultz,anthony.schultz@hotmail.com,8493 Aaron Highway Suite 918,Port Harcourt,930053,12/28/2023,4/5/2024 23:29,standard,10/2/1947,8020611375
C00276,Jerry,King,king.j@hotmail.com,"40651 Rachel Field, Rivers",Port Harcourt,687438,6/27/2024,10/21/2024 11:03,Silver,8/14/1974,9109599755
C00277,Kyle,Young,kyoung@mail.com,6738 Greer Groves Suite 543,Port Harcourt,675178,11/6/2023,,New,,8011822198
C00278,Christopher,Thompson,christopher.thompson@mail.ng,446 Roberts Cliff Apt. 388,Uyo,360365,1/10/2025,4/17/2025 13:30,Standard,4/14/1958,8151625776
C00279,William,Weiss,william.weiss@mail.com,31291 Taylor Hollow,Port Harcourt,920409,10/30/2024,,Silver,6/5/1980,
C00280,Cathy,Lloyd,lloyd.c@yahoo.com,"7492 Rogers Tunnel Apt. 096, Rivers ",Port Harcourt,405853,3/20/2025,,standard,7/21/1956,9155393049
C00281,Carlos,Dunn,cdunn@mail.ng,9356 Daniel Station Apt. 403,Port Harcourt,404869,3/8/2025,, standard,5/3/1943,8009167789
C00282,John,Grant,jgrant@yahoo.com,"0956 Williams Overpass, Rivers",Port Harcourt,152913,9/16/2023,,Silver,2/11/1993,9115301744
C00283,Johnny,Collier,johnny.collier@gmail.com,"027 Jordan Ridge Apt. 743, Rivers",Port Harcourt,465106,5/2/2025,5/11/2025 2:03,Gold,4/24/1984,8272895429
C00284,Rachel,Velazquez,rachel_velazquez@outlook.com,0525 Gregory Drive,Port Harcourt,305522,4/28/2025,,,1/19/1990,8013703939
C00285,Gail,Davis,gdavis@gmail.com,"4576 Stanley Expressway, Lagos",Lagos,509937,1/20/2024,,,1/1/1900,8035163067
C00286,Joe,Lyons,jlyons@gmail.com,46526 Bridget Run,Lagos,750007,5/15/2025,5/16/2025 14:38,VIP,1/1/1900,9111514698
C00287,Nicholas,Lopez,nicholas_lopez@mail.com,5856 Alyssa Row,Uyo,319876,2/3/2025,5/9/2025 2:39,standard,12/27/1977,8225388697
C00288,Vanessa,Whitaker,vanessa_whitaker@aol.com,3220 Taylor Lights Suite 241,Port Harcourt,661209,5/27/2024,12/24/2024 5:06,,12/12/1997,9149851654
C00289,Raymond,Deleon,raymond.deleon@iwantthis.com.ng,"3079 Charles Stravenue Suite 601, Rivers",Port Harcourt,419177,1/24/2025,2/28/2025 16:57,VIP,,7132738017
C00290,Ricky,Robertson,rrobertson@outlook.com,769 Allison Ways,Lagos,965037,5/3/2024,8/29/2024 23:40,Platinum,,7191648531
C00291,Kayla,Vaughan,kayla.vaughan@aol.com,73271 Dale Plaza,Lagos,478153,7/6/2024,12/2/2024 15:54,,3/3/2003,8172673568
C00292,Jeffrey,Hammond,jeffrey_hammond@yahoo.com,05604 Beasley Prairie Apt. 898,Port Harcourt,163029,8/17/2024,,VIP,7/7/1992,(591)275-5010
C00293,Gerald,Hahn,geraldhahn@outlook.com,"29579 Howard Road Suite 288, Lagos",Lagos,642844,2/8/2024,5/14/2024 12:05,,9/9/1955,8107821109
C00294,Karen,Decker,kdecker@mail.com,126 Alexander Alley,Kaduna,987223,4/4/2024,4/27/2024 3:03,New,,8149571556
C00295,Brian,Wright,bwright@techie.com,4407 Davis Fork,Aba,166170,1/17/2025,3/24/2025 6:54,New,1/1/1900,9046379219
C00296,Christopher,Rivera,christopherrivera@aol.com,85251 Adam Crossing Suite 736,Port Harcourt,406987,2/12/2025,4/10/2025 16:02,New,1/1/1900,9028478255
C00297,Kristina,Cole,kristinacole@hotmail.com,"301 Lynn Bridge Apt. 426, Lagos",Lagos,175956,12/11/2024,12/30/2024 5:16,,7/14/1961,8018413412
C00298,Michael,Johnson,mjohnson@mail.com,"9424 Lee Street Suite 998, FCT",Abuja,665099,2/8/2024,7/26/2024 7:05,,1/1/1900,8220935063
C00299,Erika,Smith,erika.smith@yahoo.com,2043 Lambert Stravenue Apt. 506,Port Harcourt,557295,12/17/2023,5/1/2025 3:55,,9/20/1951,9020974744
C00300,Sylvia,Rodriguez,sylvia.rodriguez@gmail.com,"8774 Lindsey Prairie Suite 119, Rivers",Port Harcourt,399407,5/25/2024,4/20/2025 1:54,Standard,2/12/1999,8086368459
C00301,Robert,Howard,howard.r@aol.com,"12981 Carlos Lane Suite 222, Imo",Owerri,750041,1/22/2025,2/5/2025 7:21,Gold,7/27/1995,8288540677
C00302,Aaron,Jackson,aaron_jackson@yahoo.com,"3219 Reynolds Fort Apt. 043, FCT",Abuja,631665,2/4/2024,,VIP,,9061053155
C00303,Beth,Cook,beth_cook@gmail.com,9299 Amanda Fort Suite 866,Lagos,391744,6/3/2024,,standard,3/13/1959,8080188478
C00304,Nathan,Davies,ndavies@gmail.com,"29762 Cheyenne Tunnel Suite 620, Lagos",Lagos,535549,7/2/2024,10/4/2024 2:52,standard,11/14/1987,8207712321
C00305,Tina,Nixon,tina.nixon@aol.com,"42421 Aimee Shores Apt. 923, Rivers",Port Harcourt,237578,8/21/2024,1/10/2025 17:40,VIP,4/1/1947,8113065893
C00306,Samantha,Miller,samantha.miller@hotmail.com,80294 Jo Prairie,Port Harcourt,771759,7/13/2024,,Gold,9/21/1997,9070818076
C00307,John,Russell,johnrussell@gmail.com,36128 Cook Inlet,Port Harcourt,394475,2/28/2025,,New,7/14/2000,001-766-414-4418x435
C00308,Ray,Elliott,relliott@outlook.com,4435 Anna Well,Port Harcourt,551074,10/1/2024,2/1/2025 16:32,,7/8/1962,8280209648
C00309,Sheri,Wiggins,sheri_wiggins@gmail.com,"58504 Hutchinson Canyon Suite 691, Kano",Kano,814828,11/22/2023,2/4/2024 4:53,New,1/1/1900,8012890712
C00310,Wendy,Kent,wendy.kent@engineer.com,"2426 Sanders Valleys, Oyo",Ibadan,,4/1/2024,8/7/2024 17:01,,6/20/1996,7101016640
C00311,John,Taylor,jtaylor@gmail.com,090 Julie River Apt. 218,Port Harcourt,954022,4/25/2024,7/5/2024 5:28,Standard,2/7/1944,9040457696
C00312,Andrew,Norton,andrew_norton@mail.com,31747 Raymond Cape,Abuja,590385,9/27/2023,6/24/2024 2:15,standard,10/28/1996,7005984099
C00313,Brian,Moore,brian.moore@gmail.com,89157 Holland Locks,Port Harcourt,491155,9/15/2023,11/30/2024 19:05,New,6/2/1972,7065321797
C00314,Joseph,Kelly,joseph.kelly@gmail.com,6577 Klein Villages,Port Harcourt,447232,3/27/2025,4/5/2025 17:53,New (old),9/18/1968,8205978785
C00315,Paul,Alexander,paul_alexander@hotmail.com,"352 Marissa Rue, Rivers",Port Harcourt,774075,5/22/2024,2/24/2025 17:03,Bronze,11/24/1935,7190793453
C00316,Catherine,Miller,cmiller@gmail.com,91678 Renee Route,Jos,703786,10/8/2023,8/3/2024 2:43,Bronze,1/1/1900,7092720772
C00317,Danielle,Booth,danielle.booth@outlook.com,"354 Kramer Throughway Apt. 524, Lagos",Lagos,776903,5/12/2024,5/12/2025 9:17,standard,2/25/1966,9186235444
C00318,Jenny,Thomas,jennythomas@outlook.com,344 Teresa Forge,Port Harcourt,165184,5/15/2025,5/20/2025 18:03,New,,8277238457
C00319,Todd,Ward,todd_ward@hotmail.com,738 Martinez Ports Apt. 389,Port Harcourt,570543,5/12/2025,5/14/2025 15:55,Platinum,8/15/1947,9189259085
C00320,Kathleen,Robles,robles.k@workmail.com,75457 Debbie Port,Port Harcourt,857958,7/19/2024,4/5/2025 5:26, Silver,12/16/1940,8122593351
C00321,Ashley,Duran,ashley.duran@aol.com,45093 Mitchell Ways,Lagos,644510,1/20/2024,9/21/2024 18:38,Silver,,7173854090
C00322,Devin,Gomez,devin_gomez@mail.ng,88391 Karen Ports,Ibadan,432334,5/19/2025,5/19/2025 14:26,Silver,10/1/1944,8170835370
C00323,Nicholas,Lee,lee.n@mail.com,4612 Barry Islands Apt. 481,Lagos,543673,8/23/2024,11/11/2024 8:27,Standard,1/22/1941,
C00324,David,Hernandez,david.hernandez@outlook.com,5374 Anderson Via Apt. 692,Port Harcourt,314662,1/24/2025,4/2/2025 11:11,New,7/4/1981,9121725095
C00325,Jason,Keller,jasonkeller@yahoo.com,36209 THOMAS SHORE,Port Harcourt,376723,3/5/2025,4/5/2025 7:07,Gold,,9129070737
C00326,Erik,Osborne,eosborne@outlook.com,002 Weaver Expressway Apt. 369,Port Harcourt,234522,1/23/2024,2/9/2025 16:09,New,1/14/1996,7155550404
C00327,Elizabeth,Mcdaniel,elizabethmcdaniel@yahoo.com,718 Michelle Groves,Enugu,662815,3/1/2024,6/1/2024 17:45,,,9039836048
C00328,Michael,Barker,michael.barker@outlook.com,1050 Thomas Burgs Suite 162,Owerri,663669,1/8/2024,,standard,,8254171323
C00329,Victoria,Clark,victoria.clark@mail.com,0284 Webb Viaduct,Port Harcourt,717838,4/9/2024,11/11/2024 7:10,standard,7/17/1966,9058894475
C00330,Dawn,Perez,dawn.perez@gmail.com,16526 Snyder Extension,Uyo,740939,4/14/2025,5/9/2025 17:56,Silver,8/24/1965,9095511127
C00331,Madison,Johnson,johnson.m@mail.ng,6836 John Run Suite 542,Port Harcourt,510630,10/3/2024,,Standard,,7114533434
C00332,Roy,Jenkins,roy_jenkins@hotmail.com,"2674 Jeffrey Stravenue, Kaduna",Kaduna,485113,6/6/2024,,Standard,1/1/1900,7057933014
C00333,Joseph,Perry,joseph.perry@mail.com,50390 Lauren Meadows Apt. 348,Port Harcourt,548640,6/6/2024,6/14/2024 6:50,New,11/30/1964,8124508200
C00334,Zachary,Garza,zacharygarza@outlook.com,2550 henson knolls apt. 620,Port Harcourt,360521,8/14/2024,1/16/2025 3:00,Bronze,5/14/1984,7191318801
C00335,Stacey,Mcmahon,staceymcmahon@aol.com,39185 Martinez Avenue Apt. 017,Lagos,233984,11/14/2023,,Standard,3/20/1949,9160958617
C00336,Jesse,Castaneda,jesse_castaneda@outlook.com,55903 Justin Ford Apt. 803,Lagos,,3/17/2025,4/17/2025 19:28,New,6/10/1990,7080712355
